Time,Rla,Rlo,RCPI,DistanceDelta(m),TimeDelta(s),Speed(km/h)
15:28:52,37.4090609,127.1005925,110,0.0,1.0,0.0
15:28:53,37.4090609,127.1005925,104,0.0,1.0,0.0
15:28:54,37.4090609,127.1005925,108,0.0,1.0,0.0
15:28:55,37.4090609,127.1005925,102,0.0,1.0,0.0
15:28:56,37.4090609,127.1005925,110,0.0,1.0,0.0
15:28:57,37.4090609,127.1005925,96,0.0,1.0,0.0
15:28:58,37.4090609,127.1005925,110,0.0,1.0,0.0
15:28:59,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:00,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:01,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:02,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:03,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:04,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:05,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:06,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:07,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:08,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:09,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:10,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:11,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:12,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:13,37.4090609,127.1005925,116,0.0,1.0,0.0
15:29:14,37.4090609,127.1005925,112,0.0,1.0,0.0
15:29:15,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:16,37.4090609,127.1005925,98,0.0,1.0,0.0
15:29:17,37.4090609,127.1005925,98,0.0,1.0,0.0
15:29:18,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:19,37.4090609,127.1005925,98,0.0,1.0,0.0
15:29:20,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:21,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:22,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:23,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:24,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:25,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:26,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:27,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:28,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:29,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:30,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:31,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:32,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:33,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:34,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:35,37.4090609,127.1005925,108,0.0,1.0,0.0
15:29:36,37.4090609,127.1005925,100,0.0,1.0,0.0
15:29:37,37.4090609,127.1005925,98,0.0,1.0,0.0
15:29:38,37.4090609,127.1005925,104,0.0,1.0,0.0
15:29:39,37.4090609,127.1005925,102,0.0,1.0,0.0
15:29:40,37.4090609,127.1005925,106,0.0,1.0,0.0
15:29:41,37.4090629,127.100598,110,0.5342681238070969,1.0,1.9233652457055488
15:29:42,37.4090631,127.1006082,112,0.9011811954817139,1.0,3.24425230373417
15:29:43,37.4090654,127.1006197,104,1.0474306434758778,1.0,3.77075031651316
15:29:44,37.4090648,127.1006344,104,1.3000785843865916,1.0,4.68028290379173
15:29:45,37.4090609,127.1006502,122,1.46134987820996,1.0,5.260859561555857
15:29:46,37.4090547,127.100665,132,1.4778535368400818,1.0,5.320272732624295
15:29:47,37.4090467,127.1006779,126,1.4455130135530039,1.0,5.203846848790814
15:29:48,37.4090352,127.1006895,116,1.6385680660824022,1.0,5.898845037896648
15:29:49,37.4090213,127.1006962,134,1.655023621492462,1.0,5.9580850373728635
15:29:50,37.409008,127.1006969,126,1.4801843375272834,1.0,5.32866361509822
15:29:51,37.4089945,127.1006923,132,1.5551426578651486,1.0,5.5985135683145355
15:29:52,37.408981,127.100681,124,1.802644803869137,1.0,6.4895212939288935
15:29:53,37.4089669,127.10066,120,2.428676547516796,1.0,8.743235571060467
15:29:54,37.4089506,127.1006256,126,3.537892546113895,1.0,12.736413166010022
15:29:55,37.4089394,127.1005972,122,2.800554398447257,1.0,10.081995834410126
15:29:56,37.4089273,127.1005661,122,3.0587003204748138,1.0,11.01132115370933
15:29:57,37.408918,127.1005423,114,2.3427113613424617,1.0,8.433760900832862
15:29:58,37.4089114,127.1005258,118,1.6317059768282685,1.0,5.8741415165817665
15:29:59,37.408905,127.1005093,134,1.621825377061285,1.0,5.8385713574206255
15:30:00,37.4088976,127.1004907,130,1.8373817341348189,1.0,6.6145742428853485
15:30:01,37.4088891,127.1004708,126,1.9956637959650259,1.0,7.184389665474093
15:30:02,37.4088743,127.1004378,128,3.347205734633569,1.0,12.049940644680849
15:30:03,37.4088631,127.1004114,118,2.643502577512043,1.0,9.516609279043355
15:30:04,37.4088531,127.1003886,122,2.3003934041769063,1.0,8.281416255036863
15:30:05,37.4088421,127.1003639,136,2.5011038539003145,1.0,9.003973874041133
15:30:06,37.4088313,127.1003391,124,2.498045128804667,1.0,8.9929624636968
15:30:07,37.4088203,127.1003112,110,2.751113101383919,1.0,9.90400716498211
15:30:08,37.4088084,127.1002795,118,3.0968165409159925,1.0,11.148539547297574
15:30:09,37.4087961,127.1002446,118,3.3723222185280672,1.0,12.140359986701043
15:30:10,37.4087837,127.1002042,116,3.825437916636472,1.0,13.7715764998913
15:30:11,37.4087771,127.1001635,124,3.6689555805304326,1.0,13.208240089909557
15:30:12,37.4087834,127.1001161,136,4.24478648846364,1.0,15.281231358469103
15:30:13,37.4088036,127.1000716,128,4.526974430261407,1.0,16.297107948941065
15:30:14,37.4088349,127.1000378,118,4.5853692278612055,1.0,16.507329220300342
15:30:15,37.4088783,127.1000018,130,5.779211506537339,1.0,20.80516142353442
15:30:16,37.4089291,127.0999665,102,6.4520407359828535,1.0,23.227346649538273
15:30:17,37.4089813,127.0999369,96,6.365992269371344,1.0,22.91757216973684
15:30:18,37.4090399,127.0999062,102,7.057696511229103,1.0,25.40770744042477
15:30:19,37.4090981,127.0998769,104,6.969799880063951,1.0,25.091279568230224
15:30:20,37.4091558,127.0998492,104,6.866594739152349,1.0,24.719741060948458
15:30:21,37.409221,127.0998184,112,7.743491069540291,1.0,27.87656785034505
15:30:22,37.4092943,127.099788,98,8.581466767370003,1.0,30.89328036253201
15:30:23,37.409359,127.0997645,102,7.48774221242167,1.0,26.955871964718014
15:30:24,37.4094197,127.0997438,120,6.992772981883126,1.0,25.173982734779255
15:30:25,37.4094757,127.0997256,108,6.43105840041703,1.0,23.15181024150131
15:30:26,37.409527,127.0997098,118,5.872520325132182,1.0,21.141073170475856
15:30:27,37.4095753,127.0996948,114,5.531710215210516,1.0,19.91415677475786
15:30:28,37.4096205,127.0996807,118,5.178002551877339,1.0,18.64080918675842
15:30:29,37.4096642,127.0996672,132,5.003373097950572,1.0,18.01214315262206
15:30:30,37.4097022,127.099656,110,4.339657563151846,1.0,15.622767227346646
15:30:31,37.4097468,127.099644,118,5.071286019207888,1.0,18.2566296691484
15:30:32,37.4097856,127.0996344,116,4.39689334490294,1.0,15.828816041650585
15:30:33,37.4098224,127.0996257,114,4.163496586411574,1.0,14.988587711081665
15:30:34,37.4098561,127.099618,108,3.808483493481661,1.0,13.71054057653398
15:30:35,37.4098835,127.0996121,116,3.09098419417916,1.0,11.127543099044976
15:30:36,37.4099065,127.0996074,116,2.5909544097177455,1.0,9.327435874983884
15:30:37,37.4099239,127.0996039,118,1.9593317955570417,1.0,7.05359446400535
15:30:38,37.4099346,127.0996017,126,1.205548340867739,1.0,4.33997402712386
15:30:39,37.409943,127.0996,128,0.9460288935118387,1.0,3.4057040166426193
15:30:40,37.4099474,127.0995991,132,0.49567314613208835,1.0,1.784423326075518
15:30:41,37.4099472,127.0995994,138,0.034592781593016556,1.0,0.1245340137348596
15:30:42,37.4099469,127.0995995,136,0.034507938285535236,1.0,0.12422857782792686
15:30:43,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:44,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:45,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:46,37.4099469,127.0995995,142,0.0,1.0,0.0
15:30:47,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:48,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:49,37.4099469,127.0995995,136,0.0,1.0,0.0
15:30:50,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:51,37.4099469,127.0995995,136,0.0,1.0,0.0
15:30:52,37.4099469,127.0995995,134,0.0,1.0,0.0
15:30:53,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:54,37.4099469,127.0995995,136,0.0,1.0,0.0
15:30:55,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:56,37.4099469,127.0995995,138,0.0,1.0,0.0
15:30:57,37.4099469,127.0995995,136,0.0,1.0,0.0
15:30:58,37.4099469,127.0995995,134,0.0,1.0,0.0
15:30:59,37.4099469,127.0995995,134,0.0,1.0,0.0
15:31:00,37.4099469,127.0995995,136,0.0,1.0,0.0
15:31:01,37.4099469,127.0995995,134,0.0,1.0,0.0
15:31:02,37.4099469,127.0995995,132,0.0,1.0,0.0
15:31:03,37.4099481,127.0995993,134,0.1345980980888155,1.0,0.48455315311973585
15:31:04,37.4099692,127.0995948,130,2.3796396752906404,1.0,8.566702831046305
15:31:05,37.4100063,127.0995867,124,4.186906248924627,1.0,15.072862496128659
15:31:06,37.4100514,127.0995762,122,5.099920556788236,1.0,18.35971400443765
15:31:07,37.4101054,127.0995661,126,6.070428979200706,1.0,21.85354432512254
15:31:08,37.4101693,127.0995568,124,7.152676732641971,1.0,25.749636237511094
15:31:09,37.4102419,127.0995487,120,8.104390062129285,1.0,29.175804223665427
15:31:10,37.4103204,127.0995414,108,8.75258192134182,1.0,31.50929491683055
15:31:11,37.4104031,127.0995344,120,9.216580557297757,1.0,33.179690006271926
15:31:12,37.4104857,127.099528,114,9.202078852783107,1.0,33.127483870019184
15:31:13,37.4105682,127.0995192,114,9.206448556160236,1.0,33.14321480217685
15:31:14,37.4106513,127.0995098,126,9.277521052093855,1.0,33.399075787537875
15:31:15,37.4107259,127.0995033,114,8.314983932518253,1.0,29.93394215706571
15:31:16,37.4108159,127.0995001,116,10.011533605179975,1.0,36.04152097864791
15:31:17,37.4108986,127.099501,110,9.196163987483848,1.0,33.10619035494185
15:31:18,37.4109829,127.0995054,112,9.381784503452765,1.0,33.774424212429956
15:31:19,37.4110688,127.0995131,118,9.575824434870965,1.0,34.472967965535474
15:31:20,37.4111534,127.0995241,108,9.457126746264185,1.0,34.045656286551065
15:31:21,37.4112303,127.0995379,116,8.637319397755135,1.0,31.09434983191849
15:31:22,37.4113023,127.099553,112,8.11635573486324,1.0,29.21888064550766
15:31:23,37.4113707,127.0995682,114,7.723305344574906,1.0,27.80389924046966
15:31:24,37.4114352,127.0995832,116,7.293406596025612,1.0,26.256263745692205
15:31:25,37.4114905,127.0995967,118,6.263613081070841,1.0,22.549007091855028
15:31:26,37.4115338,127.0996077,114,4.911782096494879,1.0,17.682415547381567
15:31:27,37.4115636,127.0996155,126,3.3844637121083045,1.0,12.184069363589897
15:31:28,37.4115859,127.0996212,118,2.5302354342367663,1.0,9.10884756325236
15:31:29,37.4116025,127.0996255,124,1.884500859279171,1.0,6.784203093405016
15:31:30,37.4116138,127.0996286,132,1.2859871857735083,1.0,4.6295538687846305
15:31:31,37.4116195,127.0996302,132,0.6493736234551925,1.0,2.3377450444386927
15:31:32,37.4116193,127.0996304,136,0.028400663758277007,1.0,0.10224238952979722
15:31:33,37.4116193,127.0996304,140,0.0,1.0,0.0
15:31:34,37.4116193,127.0996304,138,0.0,1.0,0.0
15:31:35,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:36,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:37,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:38,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:39,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:40,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:41,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:42,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:43,37.4116193,127.0996304,140,0.0,1.0,0.0
15:31:44,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:45,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:46,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:47,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:48,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:49,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:50,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:51,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:52,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:53,37.4116193,127.0996304,140,0.0,1.0,0.0
15:31:54,37.4116193,127.0996304,140,0.0,1.0,0.0
15:31:55,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:56,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:57,37.4116193,127.0996304,144,0.0,1.0,0.0
15:31:58,37.4116193,127.0996304,142,0.0,1.0,0.0
15:31:59,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:00,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:01,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:02,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:03,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:04,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:05,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:06,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:07,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:08,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:09,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:10,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:11,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:12,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:13,37.4116193,127.0996304,146,0.0,1.0,0.0
15:32:14,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:15,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:16,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:17,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:18,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:19,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:20,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:21,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:22,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:23,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:24,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:25,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:26,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:27,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:28,37.4116193,127.0996304,140,0.0,1.0,0.0
15:32:29,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:30,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:31,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:32,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:33,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:34,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:35,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:36,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:37,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:38,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:39,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:40,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:41,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:42,37.4116193,127.0996304,144,0.0,1.0,0.0
15:32:43,37.4116193,127.0996304,142,0.0,1.0,0.0
15:32:44,37.4116193,127.0996304,138,0.0,1.0,0.0
15:32:45,37.4116193,127.0996304,134,0.0,1.0,0.0
15:32:46,37.4116209,127.0996308,130,0.18138560864407183,1.0,0.6529881911186586
15:32:47,37.4116588,127.0996407,126,4.30404000270707,1.0,15.494544009745452
15:32:48,37.4117216,127.0996565,128,7.121110361915261,1.0,25.63599730289494
15:32:49,37.4117788,127.099672,120,6.506008340913187,1.0,23.421630027287474
15:32:50,37.4118433,127.0996903,118,7.3519363120589984,1.0,26.466970723412395
15:32:51,37.4119151,127.0997107,116,8.18457586697743,1.0,29.464473121118747
15:32:52,37.4119996,127.099729,116,9.533971167739573,1.0,34.322296203862464
15:32:53,37.4120694,127.0997319,116,7.765630933967035,1.0,27.956271362281328
15:32:54,37.4121495,127.0997155,112,9.023723049295725,1.0,32.48540297746461
15:32:55,37.4122129,127.0996853,102,7.537471259496892,1.0,27.13489653418881
15:32:56,37.4122613,127.0996464,118,6.384977622849677,1.0,22.985919442258837
15:32:57,37.4123022,127.0995943,130,6.469689241927004,1.0,23.290881270937213
15:32:58,37.412331,127.099537,116,5.9888821685528075,1.0,21.559975806790106
15:32:59,37.412356,127.0994765,104,6.023238341206153,1.0,21.68365802834215
15:33:00,37.4123822,127.0994118,116,6.41411297598671,1.0,23.09080671355216
15:33:01,37.4124103,127.0993443,120,6.73081488994518,1.0,24.23093360380265
15:33:02,37.4124414,127.0992735,116,7.1456137453986335,1.0,25.724209483435082
15:33:03,37.4124774,127.0991965,114,7.89132739978038,1.0,28.40877863920937
15:33:04,37.4125238,127.099101,118,9.88746144345336,1.0,35.59486119643209
15:33:05,37.4125644,127.099014,110,8.911921812052368,1.0,32.08291852338853
15:33:06,37.4126062,127.0989053,122,10.666343010639993,1.0,38.398834838303976
15:33:07,37.4126414,127.0987835,112,11.447313965942412,1.0,41.210330277392686
15:33:08,37.4126745,127.0986527,110,12.124394401702665,1.0,43.64781984612959
15:33:09,37.4127114,127.0985005,104,14.054556034487135,1.0,50.59640172415369
15:33:10,37.4127396,127.0983666,100,12.23468858712399,1.0,44.044878913646365
15:33:11,37.4127582,127.0982548,102,10.088437341314414,1.0,36.31837442873189
15:33:12,37.4127754,127.0981188,92,12.162807949105343,1.0,43.78610861677924
15:33:13,37.4127832,127.0979957,110,10.906708682355061,1.0,39.26415125647822
15:33:14,37.4127856,127.0978724,110,10.893101257607055,1.0,39.2151645273854
15:33:15,37.4127819,127.0977616,106,9.794479112287641,1.0,35.26012480423551
15:33:16,37.4127685,127.0976286,102,11.840659957320453,1.0,42.62637584635363
15:33:17,37.4127512,127.0975099,110,10.658594270693179,1.0,38.37093937449544
15:33:18,37.4127299,127.097404,110,9.648291729899597,1.0,34.73385022763855
15:33:19,37.412699,127.0972865,110,10.931599730493732,1.0,39.353759029777436
15:33:20,37.4126631,127.0971688,112,11.135375164358651,1.0,40.08735059169114
15:33:21,37.4126198,127.0970367,120,12.621497848403015,1.0,45.43739225425085
15:33:22,37.4125849,127.0969329,120,9.955153107272006,1.0,35.838551186179224
15:33:23,37.4125492,127.0968225,118,10.527635871634985,1.0,37.89948913788594
15:33:24,37.4125157,127.0967173,126,10.010176450102596,1.0,36.03663522036935
15:33:25,37.412481,127.0966103,118,10.207598408638834,1.0,36.7473542710998
15:33:26,37.4124529,127.0965215,128,8.442333500265233,1.0,30.39240060095484
15:33:27,37.4124283,127.0964374,120,7.915399777194077,1.0,28.495439197898676
15:33:28,37.4124095,127.0963644,110,6.777810427784573,1.0,24.400117540024464
15:33:29,37.4123913,127.0962789,114,7.81785927495825,1.0,28.1442933898497
15:33:30,37.4123773,127.0962141,132,5.931095606127577,1.0,21.351944182059277
15:33:31,37.4123592,127.0961484,120,6.141770257794982,1.0,22.110372928061935
15:33:32,37.4123458,127.0961059,128,4.038532979416066,1.0,14.538718725897837
15:33:33,37.4123325,127.096066,124,3.821722909879492,1.0,13.758202475566172
15:33:34,37.412322,127.096035,126,2.976479374396955,1.0,10.715325747829038
15:33:35,37.4123171,127.0960212,132,1.3350623212852468,1.0,4.806224356626888
15:33:36,37.412314,127.0960125,134,0.8421637448059835,1.0,3.0317894813015407
15:33:37,37.4123136,127.0960125,138,0.04447797117759739,1.0,0.16012069623935063
15:33:38,37.4123136,127.0960125,142,0.0,1.0,0.0
15:33:39,37.4123136,127.0960125,140,0.0,1.0,0.0
15:33:40,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:41,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:42,37.4123136,127.0960125,140,0.0,1.0,0.0
15:33:43,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:44,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:45,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:46,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:47,37.4123136,127.0960125,170,0.0,1.0,0.0
15:33:48,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:49,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:50,37.4123136,127.0960125,170,0.0,1.0,0.0
15:33:51,37.4123136,127.0960125,134,0.0,1.0,0.0
15:33:52,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:53,37.4123136,127.0960125,140,0.0,1.0,0.0
15:33:54,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:55,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:56,37.4123136,127.0960125,136,0.0,1.0,0.0
15:33:57,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:58,37.4123136,127.0960125,138,0.0,1.0,0.0
15:33:59,37.4123136,127.0960125,134,0.0,1.0,0.0
15:34:00,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:01,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:02,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:03,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:04,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:05,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:06,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:07,37.4123136,127.0960125,134,0.0,1.0,0.0
15:34:08,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:09,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:10,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:11,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:12,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:13,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:14,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:15,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:16,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:17,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:18,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:19,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:20,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:21,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:22,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:23,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:24,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:25,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:26,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:27,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:28,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:29,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:30,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:31,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:32,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:33,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:34,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:35,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:36,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:37,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:38,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:39,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:40,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:41,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:42,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:43,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:44,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:45,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:46,37.4123136,127.0960125,136,0.0,1.0,0.0
15:34:47,37.4123136,127.0960125,140,0.0,1.0,0.0
15:34:48,37.4123136,127.0960125,142,0.0,1.0,0.0
15:34:49,37.4123136,127.0960125,138,0.0,1.0,0.0
15:34:50,37.4123136,127.0960125,144,0.0,1.0,0.0
15:34:51,37.4123128,127.0960103,132,0.21369958094533772,1.0,0.7693184914032158
15:34:52,37.4123009,127.0959753,136,3.3625149793849203,1.0,12.105053925785713
15:34:53,37.4122841,127.0959279,134,4.584270132329064,1.0,16.50337247638463
15:34:54,37.4122628,127.0958689,118,5.72390467290851,1.0,20.606056822470638
15:34:55,37.4122336,127.0958006,122,6.850604235756448,1.0,24.662175248723212
15:34:56,37.4121941,127.0957219,122,8.222246457771343,1.0,29.600087247976834
15:34:57,37.4121425,127.0956334,112,9.696200987184458,1.0,34.90632355386405
15:34:58,37.4120781,127.0955377,120,11.07791996016009,1.0,39.88051185657633
15:34:59,37.4120079,127.0954435,122,11.408375232480196,1.0,41.07015083692871
15:35:00,37.4119357,127.0953556,122,11.167966691973797,1.0,40.20468009110567
15:35:01,37.411861,127.0952765,106,10.853601739297202,1.0,39.07296626146993
15:35:02,37.411784,127.095206,130,10.5867311748191,1.0,38.11223222934876
15:35:03,37.4117023,127.0951419,116,10.704280580444998,1.0,38.535410089601996
15:35:04,37.4116177,127.0950842,126,10.698779824182324,1.0,38.51560736705637
15:35:05,37.4115215,127.0950309,118,11.686981780848512,1.0,42.073134411054646
15:35:06,37.4114422,127.0949937,108,9.409979517049965,1.0,33.875926261379874
15:35:07,37.4113544,127.0949589,124,10.23530321334347,1.0,36.84709156803649
15:35:08,37.4112684,127.0949294,110,9.911357314857549,1.0,35.68088633348717
15:35:09,37.4111847,127.0949073,112,9.509494242354545,1.0,34.23417927247637
15:35:10,37.4111022,127.0948902,110,9.29707523334752,1.0,33.46947084005107
15:35:11,37.4110187,127.0948819,110,9.31367090784123,1.0,33.52921526822843
15:35:12,37.4109389,127.0948906,114,8.906563386893584,1.0,32.06362819281691
15:35:13,37.410875,127.0949225,118,7.643574535771681,1.0,27.516868328778052
15:35:14,37.4108314,127.0949731,128,6.5937009737824335,1.0,23.73732350561676
15:35:15,37.4108056,127.0950342,136,6.111644168379682,1.0,22.001919006166855
15:35:16,37.4107914,127.0951032,130,6.295455103763566,1.0,22.66363837354884
15:35:17,37.4107855,127.0951802,112,6.832376249705868,1.0,24.596554498941128
15:35:18,37.4107816,127.0952652,130,7.519898491106535,1.0,27.071634567983526
15:35:19,37.4107788,127.0953626,118,8.608211337441862,1.0,30.989560814790703
15:35:20,37.4107776,127.0954408,116,6.908082427188984,1.0,24.869096737880344
15:35:21,37.4107756,127.0955283,126,7.731389097300312,1.0,27.833000750281123
15:35:22,37.4107723,127.0956122,130,7.4193100836093695,1.0,26.70951630099373
